,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
0,5,654,676,27009.954250000003,28276.5,6332.7287499999875,0.046891813968918505,2023-10-15 18:00:00,2023-10-17 14:00:00,1 days 20:00:00
1,5,683,686,28540.84715,28246.2,-1473.2357500000035,-0.01032370021994955,2023-10-18 04:00:00,2023-10-18 10:00:00,0 days 06:00:00
2,5,701,733,28702.489250000002,29800.4,5489.5537499999955,0.0382514122882216,2023-10-19 16:00:00,2023-10-22 08:00:00,2 days 16:00:00
3,5,742,769,30382.205050000004,33853.4,17355.974749999987,0.11425092235035117,2023-10-23 02:00:00,2023-10-25 08:00:00,2 days 06:00:00
4,5,772,780,34534.82465,34518.7,-80.62325000002602,-0.00046690985587516387,2023-10-25 14:00:00,2023-10-26 06:00:00,0 days 16:00:00
5,5,830,834,34589.2061,34316.2,-1365.0305000000299,-0.007892811971767277,2023-10-30 10:00:00,2023-10-30 18:00:00,0 days 08:00:00
6,5,836,838,34593.813,34458.9,-674.5650000000023,-0.003899917016953358,2023-10-30 22:00:00,2023-10-31 02:00:00,0 days 04:00:00
7,5,856,857,34664.71920000001,34296.9,-1839.0960000000268,-0.010610765310916093,2023-11-01 14:00:00,2023-11-01 16:00:00,0 days 02:00:00
8,5,859,868,34615.94615,34931.5,1577.769249999983,0.009115852232743249,2023-11-01 20:00:00,2023-11-02 14:00:00,0 days 18:00:00
9,5,871,872,35050.6973,34926.9,-618.9864999999918,-0.0035319497053201143,2023-11-02 20:00:00,2023-11-02 22:00:00,0 days 02:00:00
10,4,906,907,35136.525850000005,35001.2,-541.3034000000334,-0.0038514294377800518,2023-11-05 18:00:00,2023-11-05 20:00:00,0 days 02:00:00
11,4,943,955,35684.2462,36399.4,2860.6152,0.02004116315058946,2023-11-08 20:00:00,2023-11-09 20:00:00,1 days 00:00:00
12,4,963,970,37154.548350000005,37083.5,-284.1934000000183,-0.0019122382899321444,2023-11-10 12:00:00,2023-11-11 02:00:00,0 days 14:00:00
13,4,976,977,37222.24975,37071.5,-602.9990000000107,-0.004049990288402805,2023-11-11 14:00:00,2023-11-11 16:00:00,0 days 02:00:00
14,4,989,990,37234.06745,37108.4,-502.6698000000033,-0.003375066400380655,2023-11-12 16:00:00,2023-11-12 18:00:00,0 days 02:00:00
15,4,1081,1092,37316.891500000005,37374.2,229.23399999996764,0.001535725450229286,2023-11-20 08:00:00,2023-11-21 06:00:00,0 days 22:00:00
16,4,1123,1137,37338.3236,37706.3,1471.9055999999982,0.009855193391703265,2023-11-23 20:00:00,2023-11-25 00:00:00,1 days 04:00:00
17,4,1190,1193,38332.512650000004,37817.6,-2059.6506000000227,-0.01343279149742893,2023-11-29 10:00:00,2023-11-29 16:00:00,0 days 06:00:00
18,4,1211,1261,38087.145150000004,41534.3,13788.619399999996,0.09050704211155614,2023-12-01 04:00:00,2023-12-05 08:00:00,4 days 04:00:00
19,4,1264,1281,41888.9393,43775.1,7544.642800000001,0.04502765483011406,2023-12-05 14:00:00,2023-12-07 00:00:00,1 days 10:00:00
20,4,1304,1310,44638.858,43865.6,-3093.0320000000065,-0.01732253096618197,2023-12-08 22:00:00,2023-12-09 10:00:00,0 days 12:00:00
21,4,1312,1314,44096.045000000006,43922.3,-694.9800000000105,-0.003940149280961647,2023-12-09 14:00:00,2023-12-09 18:00:00,0 days 04:00:00
22,4,1374,1379,43281.2246,42813.5,-1870.8984000000055,-0.010806639699376785,2023-12-14 18:00:00,2023-12-15 04:00:00,0 days 10:00:00
23,4,1397,1399,42695.5474,42367.9,-1310.5896000000066,-0.007674041438803569,2023-12-16 16:00:00,2023-12-16 20:00:00,0 days 04:00:00
24,4,1436,1437,42613.0238,42298.2,-1259.2952000000223,-0.007387971374141378,2023-12-19 22:00:00,2023-12-20 00:00:00,0 days 02:00:00
