,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
0,3,714,729,43045.2712,42918.3,-380.91359999999986,-0.0029497130918296754,2024-01-29 18:00:00,2024-01-31 00:00:00,1 days 06:00:00
1,3,773,775,43162.146250000005,43046.8,-346.038750000007,-0.0026723937528940755,2024-02-03 16:00:00,2024-02-03 20:00:00,0 days 04:00:00
2,3,822,853,43553.8329,47130.6,10730.301299999992,0.08212290082969931,2024-02-07 18:00:00,2024-02-10 08:00:00,2 days 14:00:00
3,3,856,858,47356.929000000004,47180.8,-528.3870000000024,-0.003719181199439703,2024-02-10 14:00:00,2024-02-10 18:00:00,0 days 04:00:00
4,3,859,872,47582.56695000001,48118.3,1607.1991499999858,0.011259019517861457,2024-02-10 20:00:00,2024-02-11 22:00:00,1 days 02:00:00
5,3,874,875,48552.41955,48138.7,-1241.1586500000049,-0.008521090273862608,2024-02-12 02:00:00,2024-02-12 04:00:00,0 days 02:00:00
6,3,877,878,48285.319500000005,47886.8,-1195.5585000000065,-0.008253429906371457,2024-02-12 08:00:00,2024-02-12 10:00:00,0 days 02:00:00
7,3,881,892,50000.38825,49543.1,-1371.8647500000152,-0.009145693983686365,2024-02-12 16:00:00,2024-02-13 14:00:00,0 days 22:00:00
8,3,895,898,49118.567500000005,49436.1,952.5974999999817,0.006464612389194713,2024-02-13 20:00:00,2024-02-14 02:00:00,0 days 06:00:00
9,3,902,917,51645.65245000001,51968.6,968.8426499999696,0.006253141061827838,2024-02-14 10:00:00,2024-02-15 16:00:00,1 days 06:00:00
10,3,923,925,52388.26470000001,51786.4,-1805.5941000000166,-0.011488540486052856,2024-02-16 04:00:00,2024-02-16 08:00:00,0 days 04:00:00
11,2,928,929,52573.44205,51909.2,-1328.4841000000015,-0.012634555092821853,2024-02-16 14:00:00,2024-02-16 16:00:00,0 days 02:00:00
12,2,933,934,52226.92305,51993.4,-467.0460999999923,-0.00447131548945412,2024-02-17 00:00:00,2024-02-17 02:00:00,0 days 02:00:00
13,2,976,977,52969.23485000001,51712.7,-2513.069700000022,-0.023721974719066785,2024-02-20 14:00:00,2024-02-20 16:00:00,0 days 02:00:00
14,2,981,983,52375.745950000004,52042.4,-666.6919000000053,-0.006364509830909637,2024-02-21 00:00:00,2024-02-21 04:00:00,0 days 04:00:00
15,2,1039,1042,51785.46185000001,51507.9,-555.123700000011,-0.005359841161675538,2024-02-25 20:00:00,2024-02-26 02:00:00,0 days 06:00:00
16,2,1049,1086,52951.5083,61082.9,16262.7834,0.15356298547590197,2024-02-26 16:00:00,2024-02-29 18:00:00,3 days 02:00:00
17,2,1100,1102,62659.34825,62088.9,-1140.8965000000026,-0.00910396079646425,2024-03-01 22:00:00,2024-03-02 02:00:00,0 days 04:00:00
18,2,1120,1140,62543.574850000005,67062.4,9037.65029999998,0.07225082929521709,2024-03-03 14:00:00,2024-03-05 06:00:00,1 days 16:00:00
19,2,1144,1145,67953.67785,66839.8,-2227.7556999999797,-0.016391722791792795,2024-03-05 14:00:00,2024-03-05 16:00:00,0 days 02:00:00
20,2,1158,1161,67498.2958,66128.0,-2740.5916000000143,-0.0203011910709604,2024-03-06 18:00:00,2024-03-07 00:00:00,0 days 06:00:00
21,2,1165,1173,66547.47170000001,66870.0,645.0565999999817,0.004846589836710269,2024-03-07 08:00:00,2024-03-08 00:00:00,0 days 16:00:00
22,2,1179,1186,67923.23225,67971.8,97.13550000000396,0.0007150388518208928,2024-03-08 12:00:00,2024-03-09 02:00:00,0 days 14:00:00
23,2,1196,1208,68534.54785,69175.7,1282.3042999999889,0.0093551671399843,2024-03-09 22:00:00,2024-03-10 22:00:00,1 days 00:00:00
24,2,1213,1223,71330.73585,71673.3,685.1283000000112,0.004802476042310433,2024-03-11 08:00:00,2024-03-12 04:00:00,0 days 20:00:00
25,2,1237,1240,73073.54615000001,72239.9,-1667.29230000003,-0.011408316605967972,2024-03-13 08:00:00,2024-03-13 14:00:00,0 days 06:00:00
26,2,1243,1251,73509.99985,72939.4,-1141.1996999999974,-0.007762207198535265,2024-03-13 20:00:00,2024-03-14 12:00:00,0 days 16:00:00
27,2,1379,1397,67508.91170000001,70307.0,5596.176599999977,0.04144768786133435,2024-03-25 04:00:00,2024-03-26 16:00:00,1 days 12:00:00
28,2,1418,1427,70728.9345,70491.7,-474.4690000000119,-0.003354136488511683,2024-03-28 10:00:00,2024-03-29 04:00:00,0 days 18:00:00
29,2,1456,1463,70763.48625,70650.0,-226.9725000000035,-0.001603740234039197,2024-03-31 14:00:00,2024-04-01 04:00:00,0 days 14:00:00
30,2,1515,1518,67593.0377,67400.0,-386.07540000000154,-0.0028558814127686016,2024-04-05 14:00:00,2024-04-05 20:00:00,0 days 06:00:00
31,2,1528,1542,68196.141,69090.0,1787.7179999999935,0.013107178601205582,2024-04-06 16:00:00,2024-04-07 20:00:00,1 days 04:00:00
32,2,1547,1557,69832.9926,71318.5,2971.0148000000045,0.0212722861314123,2024-04-08 06:00:00,2024-04-09 02:00:00,0 days 20:00:00
33,2,1998,2008,66058.53940000001,65800.0,-517.0788000000175,-0.0039137922568116545,2024-05-15 20:00:00,2024-05-16 16:00:00,0 days 20:00:00
34,2,2020,2031,67270.65484999999,66831.4,-878.5096999999951,-0.006529665141203789,2024-05-17 16:00:00,2024-05-18 14:00:00,0 days 22:00:00
35,2,2038,2043,67233.79965000002,67010.5,-446.5993000000308,-0.003321240970500683,2024-05-19 04:00:00,2024-05-19 14:00:00,0 days 10:00:00
36,2,2056,2068,67483.17315000002,69874.8,4783.253699999972,0.035440343694033594,2024-05-20 16:00:00,2024-05-21 16:00:00,1 days 00:00:00
37,2,2072,2074,70273.95305,70001.9,-544.1061000000045,-0.0038713212818188847,2024-05-22 00:00:00,2024-05-22 04:00:00,0 days 04:00:00
38,2,2124,2125,69463.2388,69106.7,-713.0776000000187,-0.005132769593807263,2024-05-26 08:00:00,2024-05-26 10:00:00,0 days 02:00:00
39,2,2140,2142,70527.0321,69297.9,-2458.264200000005,-0.01742781545460781,2024-05-27 16:00:00,2024-05-27 20:00:00,0 days 04:00:00
40,2,2220,2228,69053.425,68851.3,-404.25,-0.0029270814590297567,2024-06-03 08:00:00,2024-06-04 00:00:00,0 days 16:00:00
41,2,2229,2231,69363.78985,68995.3,-736.9796999999962,-0.005312423828006785,2024-06-04 02:00:00,2024-06-04 06:00:00,0 days 04:00:00
42,2,2235,2247,69671.05005,70773.1,2204.099900000001,0.015817903551175183,2024-06-04 14:00:00,2024-06-05 14:00:00,1 days 00:00:00
43,2,2248,2252,71732.6378,71133.3,-1198.6755999999878,-0.008355161867475536,2024-06-05 16:00:00,2024-06-06 00:00:00,0 days 08:00:00
44,2,2258,2261,71326.12895000001,71137.9,-376.4579000000376,-0.00263899012565183,2024-06-06 12:00:00,2024-06-06 18:00:00,0 days 06:00:00
45,2,2270,2272,71857.52485,71150.1,-1414.8496999999916,-0.0098448262930948,2024-06-07 12:00:00,2024-06-07 16:00:00,0 days 04:00:00
46,2,2732,2735,64777.6209,63631.9,-2291.4418000000005,-0.017686986401811544,2024-07-16 00:00:00,2024-07-16 06:00:00,0 days 06:00:00
47,2,2740,2750,64931.150850000005,64699.9,-462.501700000008,-0.0035614777648748097,2024-07-16 16:00:00,2024-07-17 12:00:00,0 days 20:00:00
48,2,2776,2796,65890.18725,66669.9,1559.425499999983,0.011833518503166607,2024-07-19 16:00:00,2024-07-21 08:00:00,1 days 16:00:00
49,2,2800,2801,67231.59634999999,66620.9,-1221.3926999999967,-0.00908347240218399,2024-07-21 16:00:00,2024-07-21 18:00:00,0 days 02:00:00
50,2,2803,2808,68272.05470000001,67210.4,-2123.3094000000274,-0.015550355188006626,2024-07-21 22:00:00,2024-07-22 08:00:00,0 days 10:00:00
51,2,2810,2811,67580.31865000002,67073.5,-1013.6373000000312,-0.0074995007440678,2024-07-22 12:00:00,2024-07-22 14:00:00,0 days 02:00:00
52,2,2813,2816,67531.04484999999,67499.2,-63.68969999998808,-0.00047155867454340417,2024-07-22 18:00:00,2024-07-23 00:00:00,0 days 06:00:00
53,2,2868,2874,68115.52025,68209.3,187.55950000000303,0.0013767750676469959,2024-07-27 08:00:00,2024-07-27 20:00:00,0 days 12:00:00
