,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
0,4,636,638,36702.972,36507.5,-781.8880000000063,-0.005325781247360606,2023-11-14 06:00:00,2023-11-14 10:00:00,0 days 04:00:00
1,4,650,663,35853.599850000006,37272.0,5673.600599999976,0.03956088526491408,2023-11-15 10:00:00,2023-11-16 12:00:00,1 days 02:00:00
2,4,670,672,36626.858,36373.1,-1015.0320000000065,-0.006928194605172022,2023-11-17 02:00:00,2023-11-17 06:00:00,0 days 04:00:00
3,4,678,679,36570.9743,36336.3,-938.6971999999951,-0.006416955098732413,2023-11-17 18:00:00,2023-11-17 20:00:00,0 days 02:00:00
4,4,680,682,36460.40870000001,36414.0,-185.63480000002892,-0.0012728518866000904,2023-11-17 22:00:00,2023-11-18 02:00:00,0 days 04:00:00
5,4,685,694,36483.643500000006,36493.9,41.02599999998347,0.000281125979097796,2023-11-18 08:00:00,2023-11-19 02:00:00,0 days 18:00:00
6,4,734,735,36738.52525,36465.8,-1090.9009999999835,-0.007423413110464905,2023-11-22 10:00:00,2023-11-22 12:00:00,0 days 02:00:00
7,4,736,737,36652.19595000001,36480.6,-686.3838000000396,-0.004681737220713744,2023-11-22 14:00:00,2023-11-22 16:00:00,0 days 02:00:00
8,4,738,748,36637.67420000001,37243.0,2421.3031999999657,0.01652194942003149,2023-11-22 18:00:00,2023-11-23 14:00:00,0 days 20:00:00
9,4,751,765,37338.3236,37706.3,1471.9055999999982,0.009855193391703265,2023-11-23 20:00:00,2023-11-25 00:00:00,1 days 04:00:00
10,4,774,778,37822.248400000004,37672.5,-598.9936000000162,-0.003959267529954791,2023-11-25 18:00:00,2023-11-26 02:00:00,0 days 08:00:00
11,4,780,783,37823.049600000006,37662.9,-640.5984000000171,-0.004234179995893372,2023-11-26 06:00:00,2023-11-26 12:00:00,0 days 06:00:00
12,4,788,789,37660.406,37437.9,-890.0240000000049,-0.005908220957575483,2023-11-26 22:00:00,2023-11-27 00:00:00,0 days 02:00:00
13,4,801,804,37290.2516,36894.9,-1581.4064000000071,-0.010602009453859584,2023-11-28 00:00:00,2023-11-28 06:00:00,0 days 06:00:00
14,4,805,821,37142.830799999996,37817.6,2699.07680000001,0.01816687596143063,2023-11-28 08:00:00,2023-11-29 16:00:00,1 days 08:00:00
15,4,827,828,38091.4516,37871.2,-881.006400000013,-0.005782179222595052,2023-11-30 04:00:00,2023-11-30 06:00:00,0 days 02:00:00
16,4,831,832,37923.90065,37709.5,-857.6026000000129,-0.005653444037276301,2023-11-30 12:00:00,2023-11-30 14:00:00,0 days 02:00:00
17,4,838,889,37984.2911,41534.3,14200.035600000003,0.09345992243619894,2023-12-01 02:00:00,2023-12-05 08:00:00,4 days 06:00:00
18,3,891,908,41793.49635,43837.7,6132.6109499999875,0.04891200374529081,2023-12-05 12:00:00,2023-12-06 22:00:00,1 days 10:00:00
19,3,917,918,43745.520000000004,43448.8,-890.1600000000035,-0.006782865994049203,2023-12-07 16:00:00,2023-12-07 18:00:00,0 days 02:00:00
20,3,924,925,43523.88805,43184.6,-1017.8641500000085,-0.007795444414576025,2023-12-08 06:00:00,2023-12-08 08:00:00,0 days 02:00:00
21,3,927,938,43752.83095,43865.6,338.307149999986,0.002577411508043026,2023-12-08 12:00:00,2023-12-09 10:00:00,0 days 22:00:00
22,3,940,942,44096.045000000006,43922.3,-521.2350000000079,-0.003940149280961647,2023-12-09 14:00:00,2023-12-09 18:00:00,0 days 04:00:00
23,3,944,945,44078.318450000006,43734.2,-1032.355350000027,-0.00780697771831651,2023-12-09 22:00:00,2023-12-10 00:00:00,0 days 02:00:00
24,3,948,950,43993.39125,43625.0,-1105.1737500000017,-0.008373786142253814,2023-12-10 06:00:00,2023-12-10 10:00:00,0 days 04:00:00
25,3,952,954,43937.10695000001,43851.6,-256.5208500000299,-0.0019461215345224492,2023-12-10 14:00:00,2023-12-10 18:00:00,0 days 04:00:00
26,4,970,972,41766.055250000005,41590.3,-703.0210000000079,-0.004208088337478322,2023-12-12 02:00:00,2023-12-12 06:00:00,0 days 04:00:00
27,3,973,975,41992.895000000004,41606.7,-1158.585000000021,-0.009196674818442663,2023-12-12 08:00:00,2023-12-12 12:00:00,0 days 04:00:00
28,3,976,977,41896.45055,41376.7,-1559.251650000013,-0.012405598640861548,2023-12-12 14:00:00,2023-12-12 16:00:00,0 days 02:00:00
29,3,981,982,41577.17235,41055.6,-1564.7170500000066,-0.012544680662969654,2023-12-13 00:00:00,2023-12-13 02:00:00,0 days 02:00:00
30,3,986,987,41311.37425,41035.3,-828.2227499999935,-0.00668276606653917,2023-12-13 10:00:00,2023-12-13 12:00:00,0 days 02:00:00
31,3,988,1000,41550.232,42564.8,3043.703999999998,0.02441786606630747,2023-12-13 14:00:00,2023-12-14 14:00:00,1 days 00:00:00
32,3,1010,1011,42924.089700000004,42800.0,-372.26910000001226,-0.0028909104623365822,2023-12-15 10:00:00,2023-12-15 12:00:00,0 days 02:00:00
33,3,1019,1021,42418.03175,42243.0,-525.0952500000058,-0.004126352468016181,2023-12-16 04:00:00,2023-12-16 08:00:00,0 days 04:00:00
34,3,1023,1027,42413.525,42367.9,-136.875,-0.0010757181818771278,2023-12-16 12:00:00,2023-12-16 20:00:00,0 days 08:00:00
35,3,1038,1040,42184.281650000004,41970.1,-642.5449500000177,-0.0050772857003245075,2023-12-17 18:00:00,2023-12-17 22:00:00,0 days 04:00:00
36,3,1048,1049,41443.37195000001,41288.0,-466.1158500000238,-0.003749018062223719,2023-12-18 14:00:00,2023-12-18 16:00:00,0 days 02:00:00
37,3,1050,1061,41465.00435,42512.9,3143.6869499999957,0.025271808514834904,2023-12-18 18:00:00,2023-12-19 16:00:00,0 days 22:00:00
38,3,1064,1065,42613.0238,42298.2,-944.4714000000167,-0.007387971374141378,2023-12-19 22:00:00,2023-12-20 00:00:00,0 days 02:00:00
39,3,1067,1078,42515.37755,43493.1,2933.1673500000034,0.022996913266268404,2023-12-20 04:00:00,2023-12-21 02:00:00,0 days 22:00:00
40,3,1118,1119,43788.985100000005,43666.6,-367.15530000002036,-0.002794883227380529,2023-12-24 10:00:00,2023-12-24 12:00:00,0 days 02:00:00
41,3,1120,1121,43856.586350000005,43707.1,-448.4590500000195,-0.003408526801585099,2023-12-24 14:00:00,2023-12-24 16:00:00,0 days 02:00:00
42,3,1132,1139,43779.571,43488.0,-874.7130000000107,-0.006659978463471106,2023-12-25 14:00:00,2023-12-26 04:00:00,0 days 14:00:00
43,3,1149,1150,42602.4079,42493.1,-327.92369999999937,-0.002565768119411893,2023-12-27 00:00:00,2023-12-27 02:00:00,0 days 02:00:00
44,3,1152,1165,42549.5287,43087.3,1613.313900000001,0.01263871343421008,2023-12-27 06:00:00,2023-12-28 08:00:00,1 days 02:00:00
45,3,1175,1177,42802.3073,42314.5,-1463.4219000000012,-0.01139675243628746,2023-12-29 04:00:00,2023-12-29 08:00:00,0 days 04:00:00
46,3,1178,1181,42766.95435000001,42301.6,-1396.0630500000261,-0.010881166477079485,2023-12-29 10:00:00,2023-12-29 16:00:00,0 days 06:00:00
47,3,1192,1197,42131.3023,42174.3,128.99309999999969,0.0010205642278473537,2023-12-30 14:00:00,2023-12-31 00:00:00,0 days 10:00:00
48,3,1200,1209,42298.65295,42314.0,46.04114999999001,0.00036282597505254977,2023-12-31 06:00:00,2024-01-01 00:00:00,0 days 18:00:00
49,3,1210,1211,42711.87185,42369.8,-1026.2155500000008,-0.008008823663859133,2024-01-01 02:00:00,2024-01-01 04:00:00,0 days 02:00:00
50,3,1213,1230,42590.89065,45001.3,7231.228050000005,0.0565944809609189,2024-01-01 08:00:00,2024-01-02 18:00:00,1 days 10:00:00
51,3,1248,1249,43256.086950000004,42775.1,-1442.9608500000177,-0.011119520601943989,2024-01-04 06:00:00,2024-01-04 08:00:00,0 days 02:00:00
52,3,1251,1258,43252.982299999996,43373.5,361.5531000000119,0.002786344284056552,2024-01-04 12:00:00,2024-01-05 02:00:00,0 days 14:00:00
53,3,1297,1298,44035.85485,43716.3,-958.6645500000013,-0.007256696868688128,2024-01-08 08:00:00,2024-01-08 10:00:00,0 days 02:00:00
54,3,1299,1316,44704.1558,45450.1,2237.8325999999943,0.0166862383742854,2024-01-08 12:00:00,2024-01-09 22:00:00,1 days 10:00:00
55,3,1326,1328,46479.615000000005,45961.8,-1553.445000000007,-0.01114069038652754,2024-01-10 18:00:00,2024-01-10 22:00:00,0 days 04:00:00
56,3,1329,1332,46732.9945,46074.0,-1976.983500000002,-0.01410126843038062,2024-01-11 00:00:00,2024-01-11 06:00:00,0 days 06:00:00
57,3,1334,1338,46282.11920000001,46517.4,705.8423999999795,0.005083622013574374,2024-01-11 10:00:00,2024-01-11 18:00:00,0 days 08:00:00
58,3,1339,1340,46768.44760000001,46156.4,-1836.142800000016,-0.013086763221963449,2024-01-11 20:00:00,2024-01-11 22:00:00,0 days 02:00:00
59,3,1361,1362,43224.63985000001,42899.1,-976.6195500000249,-0.007531349043733204,2024-01-13 16:00:00,2024-01-13 18:00:00,0 days 02:00:00
60,3,1369,1371,43077.319200000005,42836.7,-721.8576000000248,-0.005585751492168223,2024-01-14 08:00:00,2024-01-14 12:00:00,0 days 04:00:00
61,3,1373,1375,42972.7626,42665.8,-920.8877999999968,-0.007143189812050865,2024-01-14 16:00:00,2024-01-14 20:00:00,0 days 04:00:00
62,3,1380,1385,42810.41945000001,42278.7,-1595.1583500000343,-0.012420327967611389,2024-01-15 06:00:00,2024-01-15 16:00:00,0 days 10:00:00
63,3,1386,1389,42768.456600000005,42515.0,-760.369800000015,-0.005926250796714605,2024-01-15 18:00:00,2024-01-16 00:00:00,0 days 06:00:00
64,3,1391,1396,42983.67895000001,42805.6,-534.2368500000302,-0.0041429434229479645,2024-01-16 04:00:00,2024-01-16 14:00:00,0 days 10:00:00
65,3,1576,1579,43406.91285,42472.8,-2802.338549999993,-0.02151990981777452,2024-01-31 16:00:00,2024-01-31 22:00:00,0 days 06:00:00
66,3,1735,1737,49606.197850000004,49436.1,-510.2935500000167,-0.0034289636652732325,2024-02-13 22:00:00,2024-02-14 02:00:00,0 days 04:00:00
67,3,1738,1756,49598.78675,51968.6,7109.439749999998,0.0477796616668249,2024-02-14 04:00:00,2024-02-15 16:00:00,1 days 12:00:00
68,3,1760,1764,51976.2476,51786.4,-569.5428000000029,-0.0036525838006050693,2024-02-16 00:00:00,2024-02-16 08:00:00,0 days 08:00:00
69,3,1766,1768,52319.5618,51909.2,-1231.0854000000181,-0.007843372266164605,2024-02-16 12:00:00,2024-02-16 16:00:00,0 days 04:00:00
70,3,1771,1773,52080.6039,51993.4,-261.6117000000013,-0.001674402627270588,2024-02-16 22:00:00,2024-02-17 02:00:00,0 days 04:00:00
71,3,1783,1785,51915.85715,51561.7,-1062.471450000019,-0.006821752917932966,2024-02-17 22:00:00,2024-02-18 02:00:00,0 days 04:00:00
72,3,1787,1791,51766.132900000004,51657.1,-327.09870000001683,-0.002106259322299242,2024-02-18 06:00:00,2024-02-18 14:00:00,0 days 08:00:00
73,3,1792,1803,51886.713500000005,52176.1,868.1594999999797,0.005577275577494323,2024-02-18 16:00:00,2024-02-19 14:00:00,0 days 22:00:00
74,3,1811,1812,52019.211950000004,51869.2,-450.03585000002204,-0.002883779749377924,2024-02-20 06:00:00,2024-02-20 08:00:00,0 days 02:00:00
75,3,1814,1816,52404.38885,51712.7,-2075.0665500000177,-0.013199063383409815,2024-02-20 12:00:00,2024-02-20 16:00:00,0 days 04:00:00
76,3,1818,1822,52209.3968,52042.4,-500.9904000000024,-0.0031985966173813107,2024-02-20 20:00:00,2024-02-21 04:00:00,0 days 08:00:00
77,3,1831,1833,51489.919200000004,51268.5,-664.2576000000117,-0.0043002436873119665,2024-02-21 22:00:00,2024-02-22 02:00:00,0 days 04:00:00
78,3,1834,1839,51689.51815,51193.3,-1488.6544500000018,-0.009599976315507575,2024-02-22 04:00:00,2024-02-22 14:00:00,0 days 10:00:00
79,3,1840,1842,51707.445,51546.9,-481.63499999999476,-0.0031048720353519244,2024-02-22 16:00:00,2024-02-22 20:00:00,0 days 04:00:00
80,3,1843,1844,51762.62765,51316.9,-1337.1829500000022,-0.00861099349542005,2024-02-22 22:00:00,2024-02-23 00:00:00,0 days 02:00:00
81,3,1850,1851,51330.98115,51087.9,-729.2434499999945,-0.004735564069770382,2024-02-23 12:00:00,2024-02-23 14:00:00,0 days 02:00:00
82,3,1853,1854,51237.44105,51130.9,-319.62314999999944,-0.0020793593086748663,2024-02-23 18:00:00,2024-02-23 20:00:00,0 days 02:00:00
83,3,1859,1876,51144.40170000001,51547.9,1210.494899999976,0.007889393297956904,2024-02-24 06:00:00,2024-02-25 16:00:00,1 days 10:00:00
84,3,1878,1881,51785.46185000001,51507.9,-832.6855500000165,-0.005359841161675538,2024-02-25 20:00:00,2024-02-26 02:00:00,0 days 06:00:00
85,2,1888,1925,52951.5083,61082.9,16262.7834,0.15356298547590197,2024-02-26 16:00:00,2024-02-29 18:00:00,3 days 02:00:00
86,2,1933,1936,62293.40015,61335.4,-1916.0002999999997,-0.015378838652139293,2024-03-01 10:00:00,2024-03-01 16:00:00,0 days 06:00:00
87,2,1937,1941,62069.86535000001,62088.9,38.06929999998829,0.0003066649152960732,2024-03-01 18:00:00,2024-03-02 02:00:00,0 days 08:00:00
88,2,1950,1951,62278.577950000006,61967.4,-622.3559000000096,-0.004996548737028483,2024-03-02 20:00:00,2024-03-02 22:00:00,0 days 02:00:00
89,2,1952,1953,62132.95985000001,61856.8,-552.3197000000073,-0.004444659495808745,2024-03-03 00:00:00,2024-03-03 02:00:00,0 days 02:00:00
