,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
19,5,1295,1296,27235.5922,27050.0,-927.9609999999957,-0.0068143258511558225,2023-03-19 04:00:00,2023-03-19 06:00:00,0 days 02:00:00
20,5,1302,1306,27928.8305,27667.4,-1307.1524999999929,-0.009360596033550328,2023-03-19 18:00:00,2023-03-20 02:00:00,0 days 08:00:00
21,5,1309,1312,28210.752750000003,27807.8,-2014.76375000002,-0.014283658205469285,2023-03-20 08:00:00,2023-03-20 14:00:00,0 days 06:00:00
22,5,1331,1339,28179.8064,26653.3,-7632.53200000001,-0.05417022311409503,2023-03-22 04:00:00,2023-03-22 20:00:00,0 days 16:00:00
23,5,1427,1433,28513.105600000003,28282.8,-1151.5280000000166,-0.008077183987983516,2023-03-30 04:00:00,2023-03-30 16:00:00,0 days 12:00:00
24,5,1460,1462,28507.4972,28373.6,-669.4860000000153,-0.004696911800450954,2023-04-01 22:00:00,2023-04-02 02:00:00,0 days 04:00:00
25,5,1506,1507,28271.543800000003,28167.1,-522.2190000000228,-0.0036943083384078923,2023-04-05 20:00:00,2023-04-05 22:00:00,0 days 02:00:00
26,5,1555,1563,28465.8348,28207.7,-1290.673999999999,-0.009068232209371252,2023-04-09 22:00:00,2023-04-10 14:00:00,0 days 16:00:00
27,5,1564,1582,28470.34155,29914.8,7222.292249999991,0.050735550448638644,2023-04-10 16:00:00,2023-04-12 04:00:00,1 days 12:00:00
28,5,1597,1612,30237.8889,30226.7,-55.944500000005064,-0.0003700291391705024,2023-04-13 10:00:00,2023-04-14 16:00:00,1 days 06:00:00
29,5,1614,1615,30356.56665,30431.8,376.16674999999304,0.002478322099709551,2023-04-14 20:00:00,2023-04-14 22:00:00,0 days 02:00:00
30,5,1753,1758,28892.774250000002,27871.9,-5104.371250000004,-0.03533320272974483,2023-04-26 10:00:00,2023-04-26 20:00:00,0 days 10:00:00
31,5,1761,1777,28773.39545,29187.3,2069.5227499999964,0.014384974158480723,2023-04-27 02:00:00,2023-04-28 10:00:00,1 days 08:00:00
32,5,1791,1792,29415.957850000003,29258.0,-789.7892500000125,-0.005369801344068836,2023-04-29 14:00:00,2023-04-29 16:00:00,0 days 02:00:00
33,5,1804,1806,29688.866600000005,29346.0,-1714.3330000000242,-0.011548659119240523,2023-04-30 16:00:00,2023-04-30 20:00:00,0 days 04:00:00
34,5,1847,1851,29234.686350000004,28745.6,-2445.431750000025,-0.016729659560722587,2023-05-04 06:00:00,2023-05-04 14:00:00,0 days 08:00:00
35,4,1857,1870,29358.87235,29360.0,4.510599999994156,3.840917275543809e-05,2023-05-05 02:00:00,2023-05-06 04:00:00,1 days 02:00:00
36,5,2416,2438,27094.88145,29919.4,14122.592750000003,0.10424546625945852,2023-06-20 16:00:00,2023-06-22 12:00:00,1 days 20:00:00
37,5,2442,2443,30254.01305,30041.8,-1061.0652500000106,-0.00701437689106843,2023-06-22 20:00:00,2023-06-22 22:00:00,0 days 02:00:00
38,5,2452,2460,31279.749350000002,30563.3,-3582.246750000013,-0.022904574521470766,2023-06-23 16:00:00,2023-06-24 08:00:00,0 days 16:00:00
