,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
0,92,605,615,1630.08146,1627.75,-214.4943200000098,-0.001430272079776973,2023-10-21 16:00:00,2023-10-22 12:00:00,0 days 20:00:00
1,91,616,617,1637.6127400000003,1625.04,-1144.1193400000268,-0.00767748057455897,2023-10-22 14:00:00,2023-10-22 16:00:00,0 days 02:00:00
2,89,621,641,1665.31423,1777.66,9998.773530000011,0.06746220501580669,2023-10-23 00:00:00,2023-10-24 16:00:00,1 days 16:00:00
3,88,644,645,1789.17975,1784.3,-429.4180000000051,-0.0027273671077486794,2023-10-24 22:00:00,2023-10-25 00:00:00,0 days 02:00:00
4,87,646,647,1802.9203300000001,1788.47,-1257.1787100000106,-0.008014957599374428,2023-10-25 02:00:00,2023-10-25 04:00:00,0 days 02:00:00
5,86,659,663,1818.734015,1812.9,-501.7252899999921,-0.0032077340347097527,2023-10-26 04:00:00,2023-10-26 12:00:00,0 days 08:00:00
6,87,667,670,1795.18875,1777.7,-1521.5212499999984,-0.009742011807950535,2023-10-26 20:00:00,2023-10-27 02:00:00,0 days 06:00:00
7,84,712,714,1823.2007050000002,1797.95,-2121.059220000013,-0.013849657325576858,2023-10-30 14:00:00,2023-10-30 18:00:00,0 days 04:00:00
8,84,716,719,1815.549245,1795.8,-1658.9365799999978,-0.010877834933086583,2023-10-30 22:00:00,2023-10-31 04:00:00,0 days 06:00:00
9,83,723,724,1812.945345,1794.22,-1554.203635000005,-0.010328686990837,2023-10-31 12:00:00,2023-10-31 14:00:00,0 days 02:00:00
10,81,739,744,1839.61529,1835.94,-297.69848999999226,-0.0019978579325680146,2023-11-01 20:00:00,2023-11-02 06:00:00,0 days 10:00:00
11,81,747,748,1839.8957100000002,1824.51,-1246.2425100000198,-0.008362272881216826,2023-11-02 12:00:00,2023-11-02 14:00:00,0 days 02:00:00
12,80,774,784,1841.7585000000001,1871.23,2357.7199999999903,0.016001826515257056,2023-11-04 18:00:00,2023-11-05 14:00:00,0 days 20:00:00
13,78,786,788,1903.961665,1867.7,-2828.4098699999995,-0.019045375580080237,2023-11-05 18:00:00,2023-11-05 22:00:00,0 days 04:00:00
14,78,794,800,1891.41287,1892.68,98.83613999999625,0.0006699383408552695,2023-11-06 10:00:00,2023-11-06 22:00:00,0 days 12:00:00
15,77,826,844,1904.13192,2075.57,13200.73216000001,0.09003477027999196,2023-11-09 02:00:00,2023-11-10 14:00:00,1 days 12:00:00
16,76,846,849,2101.24715,2079.1,-1683.183400000018,-0.010540002398099713,2023-11-10 18:00:00,2023-11-11 00:00:00,0 days 06:00:00
17,78,962,968,2040.866715,2026.2,-1144.0037700000053,-0.007186512912480958,2023-11-20 10:00:00,2023-11-20 22:00:00,0 days 12:00:00
18,77,988,1000,2034.0465000000002,2053.29,1481.7494999999856,0.009460698169879489,2023-11-22 14:00:00,2023-11-23 14:00:00,1 days 00:00:00
19,77,1003,1015,2065.643825,2088.01,1722.1954750000086,0.010827701624698038,2023-11-23 20:00:00,2023-11-24 20:00:00,1 days 00:00:00
20,77,1021,1022,2091.602705,2083.35,-635.4582849999906,-0.003945636989410861,2023-11-25 08:00:00,2023-11-25 10:00:00,0 days 02:00:00
21,78,1088,1096,2048.7084600000003,2080.43,2474.280119999965,0.015483676969830773,2023-11-30 22:00:00,2023-12-01 14:00:00,0 days 16:00:00
22,77,1098,1122,2096.9407,2153.42,4348.906099999997,0.02693414267747296,2023-12-01 18:00:00,2023-12-03 18:00:00,2 days 00:00:00
23,77,1123,1133,2170.8514,2212.52,3208.4821999999976,0.01919458881432412,2023-12-03 20:00:00,2023-12-04 16:00:00,0 days 20:00:00
